Deal ID;Spatial accuracy level;Location;Point;Facility name;Location description;Comment on location
1033;Administrative region;Cherkasy, Cherkas'ka oblast, Ukraine;49.44443,32.05977;;;
1033;Administrative region;Kirovohrad, Kirovohrads'ka oblast, Ukraine;48.50793,32.26232;;;
1037;Exact location;Zhdanivka, Vinnyts'ka oblast, Ukraine, 22050;49.61973,27.89723;;;This is the location of one of the sugar processsing facilities. There is no information on the location of the actual large scale land holdings.
1037;Exact location;Yares'ky, Poltavs'ka oblast, Ukraine, 38030;49.83546,33.91284;;;This is the location of one of the sugar processsing facilities. There is no information on the location of the actual large scale land holdings.
1041;Administrative region;Kharkiv, Kharkiv Oblast, Ukraine;49.9935,36.23038;;;
1047;Administrative region;Rivne, Rivnens'ka oblast, Ukraine;50.6199,26.25162;;;
1047;Administrative region;Zhytomyr, Zhytomyrs'ka oblast, Ukraine;50.25465,28.65867;;;
1047;Administrative region;Bilyi Kamin', Lviv Oblast, Ukraine, 80710;49.89623,24.85064;;;
1047;Administrative region;Saranchuky, Ternopil's'ka oblast, Ukraine, 47533;49.35132,24.98864;;;
1047;Administrative region;Voshchantsi, Lviv Oblast, Ukraine, 81432;49.67209,23.39996;;;
1047;Administrative region;Zhovkva, Lviv Oblast, Ukraine, 80300;50.05888,23.97365;;;
1047;Administrative region;Drohobych, Lviv Oblast, Ukraine;49.35801,23.51232;;;
1047;Administrative region;Rohatyn, Ivano-Frankivs'ka oblast, Ukraine, 77000;49.40994,24.6106;;;
1049;Administrative region;Ternopil, Ternopil's'ka oblast, Ukraine;49.55352,25.59477;;;
1049;Administrative region;Kharkiv, Kharkiv Oblast, Ukraine;49.9935,36.23038;;;
1049;Administrative region;Zaporizhia, Zaporiz'ka oblast, Ukraine;47.8388,35.13957;;;
1049;Administrative region;Mykolaiv, Mykolaivs'ka oblast, Ukraine;46.97503,31.99458;;;
1049;Administrative region;Odessa, Odessa Oblast, Ukraine;46.48253,30.72331;;;
1049;Administrative region;Khmelnytskyi, Khmel'nyts'ka oblast, Ukraine;49.42298,26.98713;;;
1049;Administrative region;Vinnytsia, Vinnyts'ka oblast, Ukraine;49.23308,28.46822;;;
1049;Administrative region;Kirovohrad, Kirovohrads'ka oblast, Ukraine;48.50793,32.26232;;;
1049;Administrative region;Cherkasy, Cherkas'ka oblast, Ukraine;49.44443,32.05977;;;
1049;Administrative region;Poltava, Poltavs'ka oblast, Ukraine;49.58827,34.55142;;;
1049;Administrative region;Sumy, Sums'ka oblast, Ukraine;50.9077,34.7981;;;
1051;Administrative region;Ternopil, Ternopil's'ka oblast, Ukraine;49.55352,25.59477;;;
1051;Administrative region;Khmelnytskyi, Khmel'nyts'ka oblast, Ukraine;49.42298,26.98713;;;
1051;Administrative region;Chernivtsi, Chernivets'ka oblast, Ukraine;48.29168,25.93522;;;
1051;Administrative region;Ivano-Frankivsk, Ivano-Frankivs'ka oblast, Ukraine;48.92263,24.71112;;;
1051;Administrative region;Lviv, Lviv Oblast, Ukraine;49.83968,24.02972;;;
1051;Administrative region;Zhytomyr, Zhytomyrs'ka oblast, Ukraine;50.25465,28.65867;;;
1051;Administrative region;Rivne, Rivnens'ka oblast, Ukraine;50.6199,26.25162;;;
1062;Exact location;Buenos Aires, Buenos Aires Steppe;-37.66519,-59.06498;;;"Buenos Aires, Buenos Aires Steppe
Coordinates: -37.665192442821, -59.0649766764429"
1063;Administrative region;Corrientes, Corrientes Province, Argentina;-29.21113,-58.53102;Estancia oscuro;;Este es uno de los tres establecimientos de la empresa en la provincia
1063;Administrative region;;-29.20405,-58.04983;Molino mercedes;;Este es uno de los tres establecimientos de la empresa en la provincia
1063;Administrative region;;-29.28994,-57.72979;Estancia Ita caabó;;Este es uno de los tres establecimientos de la empresa en la provincia.
1064;Exact location;San Javier, Santa Fe Province, Argentina;-30.73579,-60.01268;;;"Santa Fé, San Javier. Estancia San Joaquín de Pilagá
Coordinates: -30.7357887748924, -60.012682

Spatial data derived from the Mapathon 2020."
1065;Coordinates;Santiago del Estero, Bandera, Santiago del Estero, Argentina;-29.06084,-62.50624;Estancia Santa Lucía;;"Santiago del Estero, Zona de Bandera. Estancia Santa Lucía
Coordinates: -29.060837, -62.506245"
1066;Coordinates;Las Lajitas, Salta Province, Argentina;-24.82907,-64.21049;Los guayacanes;;"Salta, Las Latijas. Los Guayacanes
Coordinates: -24.829073, -64.210492"
1067;Coordinates;Los Juríes, Santiago del Estero Province, Argentina;-28.36367,-62.19707;La Guardia;;"Santiago del Estero, Los Juries. La Guarida
Coordinates: -28.363666, -62.197073"
1068;Coordinates;Las Palmas, Funes, Santa Fe, Argentina;-32.94026,-60.75075;;;"Santa Fé, Las Palmas
Coordinates: -32.9402645410638, -60.7507502779839"
1079;Administrative region;Piura, Perú;-5.2,-80.63333;;;Piura, Chira River Valley
1084;Administrative region;Huarochiri, Peru;-12.13858,-76.22763;;;Lima, Mala River Valley
1086;Administrative region;Loreto, Perú;-4.23247,-74.21793;;;Loreto, Marití zone
1094;Administrative region;Cuanza Norte Province, Angola;-9.23985,14.65878;;;Province of Kwanza Norte
1098;Administrative region;Cacuso, Angola;-9.41667,15.75;;;located at the Capanda Agro-Industrial Complex, in Cacuso, Malanje province
1099;Administrative region;Uige, Angola;-7.17367,15.40681;;;
1101;Administrative region;Bengo, Angola;-9.10423,13.72892;;;Atlantic coast of Bengo province, near the city of Ambriz
1103;Administrative region;Cunene, Angola;-16.28022,16.15809;;;Southern province of Cunene
1113;Coordinates;Savè;8.06265,2.37945;;;
1117;Administrative region;ZAKPO, Bohicon, Benin;7.19144,2.06159;;;Zakpota
1118;Administrative region;Zogbodomey, Benin;7.04477,2.18433;;;Zogbodomey
1141;Coordinates;Nkoteng, Cameroon;4.43657,12.06334;;;Haute-Sanaga Region- Simbane village,  in the district of Lembe-Yezoum at a place called Messassa, Mvan Village, Ouassa village, Ebometende village and Elap Village.
1141;Coordinates;M'Bandjock, Cameroon;4.433,11.98416;;;Haute-Sanaga Region- the Biboto and Ndo village.
1151;Exact location;Bidjoka, Cameroon;3.69255,10.60672;;;Mbambou as an additional location
1151;Exact location;Eseka, Cameroon;3.62403,10.68595;;;Edea as additional location
1151;Exact location;Kribi, Cameroon;2.934,9.98029;;;
1151;Exact location;Bidjoka, Cameroon;3.71004,10.58784;;;
1151;Exact location;Eseka, Cameroon;3.58659,10.68595;;;
1159;Administrative region;Ndian, Cameroon;4.83343,9.01289;;;NDIAN , Mundemba (5,384ha) and Toko (1,264ha) regions
1159;Administrative region;Nguti, Cameroon;5.33718,9.41727;;;13,195ha
1165;Administrative region;Etoumbi, Congo;-0.01942,14.84862;;;Sangha plantation in Cuvette-Ouest district-- 100ha
1165;Administrative region;Owando, Congo;-0.52307,15.92189;;;RNPC land in the Cuvette district- 500ha
1165;Administrative region;Kandeko, Congo;0.66419,16.06673;;;District Mokéko
1165;Administrative region;Rue MAKOLA, Brazzaville, Congo;-4.27044,15.24326;;;District Mokeko
1166;Exact location;Epoma, Republic of the Congo;0.42362,15.39968;;;"The majority of the land (402,637 hectares, reduced to 140,000ha) is in Cuvette Province. The remaining 67,363 (reduced to 40,000) hectares are in Mokeko District in Sangha Province. 

Location information: https://www.globalforestwatch.org/map/global/?analysis=eyJzaG93RHJhdyI6ZmFsc2V9&areaOfInterestModal=eyJvcGVuIjpmYWxzZSwiYWN0aXZlQXJlYUlkIjpudWxsfQ%3D%3D&location=WyJnbG9iYWwiXQ%3D%3D&mainMap=eyJoaWRlUGFuZWxzIjpmYWxzZSwiaGlkZUxlZ2VuZCI6ZmFsc2UsInNob3dCYXNlbWFwcyI6ZmFsc2UsInNob3dSZWNlbnRJbWFnZXJ5IjpmYWxzZSwic2hvd0FuYWx5c2lzIjpmYWxzZX0%3D&map=eyJjZW50ZXIiOnsibGF0IjowLjQ4Njk3NjQ0NTMxNzQyMiwibG5nIjoxNS40MjI5NDQyMDQxMDM0MTR9LCJ6b29tIjoxMC4yMTgxMTMwMTI0NTUwMDEsImJlYXJpbmciOjAsInBpdGNoIjowLCJtaW5ab29tIjoyLCJtYXhab29tIjoxOSwiYmFzZW1hcCI6eyJ2YWx1ZSI6InNhdGVsbGl0ZSJ9LCJsYWJlbHMiOnRydWUsInJvYWRzIjpmYWxzZSwiYmJveCI6W10sImNhbkJvdW5kIjpmYWxzZSwiZHJhd2luZyI6ZmFsc2UsImRhdGFzZXRzIjpbeyJsYXllcnMiOlsiYjQ1MzUwZTMtNWE3Ni00NGNkLWIwYTktNTAzOGEwZDhiZmFlIiwiY2MzNTQzMmQtMzhkNy00YTAzLTg3MmUtM2E3MWEyZjU1NWZjIl0sImRhdGFzZXQiOiIwYjAyMDhiNi1iNDI0LTRiNTctOTg0Zi1jYWRkZmEyNWJhMjIiLCJvcGFjaXR5IjoxLCJ2aXNpYmlsaXR5Ijp0cnVlfSx7ImRhdGFzZXQiOiJjNWFhYzI4MC05ZGFjLTRlOTctOGY0NC1hZmM1MmE1MmMyNTUiLCJvcGFjaXR5IjoxLCJ2aXNpYmlsaXR5Ijp0cnVlLCJsYXllcnMiOlsiYWVmMGEzZTUtNzI5ZS00ZjFhLTliMWMtMjVhNzNjN2VhNGMxIl19XX0%3D&mapMenu=eyJtZW51U2VjdGlvbiI6IiIsImRhdGFzZXRDYXRlZ29yeSI6ImxhbmRVc2UiLCJleHBsb3JlVHlwZSI6InRvcGljcyIsInNlYXJjaFR5cGUiOiJkYXRhc2V0IiwicHR3VHlwZSI6ImFsbCIsInNlYXJjaCI6IiIsInNlbGVjdGVkQ291bnRyaWVzIjpbXX0%3D&mapPrompts=eyJvcGVuIjpmYWxzZSwic3RlcEluZGV4IjowLCJzdGVwc0tleSI6InJlY2VudEltYWdlcnkiLCJmb3JjZSI6dHJ1ZX0%3D&recentImagery=eyJzZWxlY3RlZCI6bnVsbCwic2VsZWN0ZWRJbmRleCI6MCwiZGF0ZSI6bnVsbCwid2Vla3MiOjEzLCJjbG91ZHMiOjI1LCJiYW5kcyI6MH0%3D"
1166;Exact location;Owando, Republic of the Congo;-0.32955,16.0667;;;Location data: https://www.globalforestwatch.org/map/global/?analysis=eyJzaG93RHJhdyI6ZmFsc2V9&areaOfInterestModal=eyJvcGVuIjpmYWxzZSwiYWN0aXZlQXJlYUlkIjpudWxsfQ%3D%3D&location=WyJnbG9iYWwiXQ%3D%3D&mainMap=eyJoaWRlUGFuZWxzIjpmYWxzZSwiaGlkZUxlZ2VuZCI6ZmFsc2UsInNob3dCYXNlbWFwcyI6ZmFsc2UsInNob3dSZWNlbnRJbWFnZXJ5IjpmYWxzZSwic2hvd0FuYWx5c2lzIjpmYWxzZX0%3D&map=eyJjZW50ZXIiOnsibGF0IjotMC4zMzg1MjE5ODA5MDU1NTI0NywibG5nIjoxNi4wMjg4MDA4ODI0MTU3NDR9LCJ6b29tIjoxMi4wNzg2MDQwODI1MTAyMzcsImJlYXJpbmciOjAsInBpdGNoIjowLCJtaW5ab29tIjoyLCJtYXhab29tIjoxOSwiYmFzZW1hcCI6eyJ2YWx1ZSI6InNhdGVsbGl0ZSJ9LCJsYWJlbHMiOnRydWUsInJvYWRzIjpmYWxzZSwiYmJveCI6W10sImNhbkJvdW5kIjpmYWxzZSwiZHJhd2luZyI6ZmFsc2UsImRhdGFzZXRzIjpbeyJsYXllcnMiOlsiYjQ1MzUwZTMtNWE3Ni00NGNkLWIwYTktNTAzOGEwZDhiZmFlIiwiY2MzNTQzMmQtMzhkNy00YTAzLTg3MmUtM2E3MWEyZjU1NWZjIl0sImRhdGFzZXQiOiIwYjAyMDhiNi1iNDI0LTRiNTctOTg0Zi1jYWRkZmEyNWJhMjIiLCJvcGFjaXR5IjoxLCJ2aXNpYmlsaXR5Ijp0cnVlfSx7ImRhdGFzZXQiOiJjNWFhYzI4MC05ZGFjLTRlOTctOGY0NC1hZmM1MmE1MmMyNTUiLCJvcGFjaXR5IjoxLCJ2aXNpYmlsaXR5Ijp0cnVlLCJsYXllcnMiOlsiYWVmMGEzZTUtNzI5ZS00ZjFhLTliMWMtMjVhNzNjN2VhNGMxIl19XX0%3D&mapMenu=eyJtZW51U2VjdGlvbiI6IiIsImRhdGFzZXRDYXRlZ29yeSI6ImxhbmRVc2UiLCJleHBsb3JlVHlwZSI6InRvcGljcyIsInNlYXJjaFR5cGUiOiJkYXRhc2V0IiwicHR3VHlwZSI6ImFsbCIsInNlYXJjaCI6IiIsInNlbGVjdGVkQ291bnRyaWVzIjpbXX0%3D&mapPrompts=eyJvcGVuIjpmYWxzZSwic3RlcEluZGV4IjowLCJzdGVwc0tleSI6InJlY2VudEltYWdlcnkiLCJmb3JjZSI6dHJ1ZX0%3D&recentImagery=eyJzZWxlY3RlZCI6bnVsbCwic2VsZWN0ZWRJbmRleCI6MCwiZGF0ZSI6bnVsbCwid2Vla3MiOjEzLCJjbG91ZHMiOjI1LCJiYW5kcyI6MH0%3D
1167;Coordinates;Niari, Congo;-3.74389,12.50472;;;"Nyari Vallée as additional location
exact coordonates (-3.743889, 12.504722). 180 kilometres from the port of Pointe-Noire.
Niari, Congo"
1172;Exact location;Toshka, Aswan Governorate, Egypt;22.66297,31.31872;;;
1173;Exact location;Sharq al Owainat, Egypt;22.55736,28.43924;;;Sharq al Owainat, Egypt, 30km from the border with Sudan and 250km from the border with Libya
1175;Administrative region;Luxor, Qism Qena, Qena, Qena Governorate, Egypt;26.15665,32.73132;;;Qena, Qism Qena, Qena, Qena Governorate, Egypt outside Luxor, southern Egypt.
1181;Exact location;Toshka, Aswan, Egypt;23.1969,31.57497;;;
1189;Administrative region;Oromia, Ethiopia;7.54604,40.63469;;;Land in several Woredas in East and West Hareghe Zones
1192;Administrative region;Arsi, Ethiopia;7.93399,39.65182;;;Oromia
1194;Administrative region;Jimma, Ethiopia;7.81437,36.78195;;;
1196;Administrative region;Āsosa, Ethiopia;10.06115,34.53437;;;Benshangul Gumuz in Assosa Zone, Oda Woreda
1201;Administrative region;Metekel, Ethiopia;10.78029,35.56579;;;"Benshangul Gumuz region: Metekel Zone in Dandure Woreda, covers 4 Kebeles namely Jantaya, Gublak, Dabata, Dilkanbikokil,  Jarduban 
Coordinates: 11.517059, 35.76255"
1205;Coordinates;Gambella, Ethiopia;9.03838,37.07418;;;Jikao and Itang districts, Coordinates and map of contract area in ilc research paper. Annex 5
1208;Administrative region;Bako, Ethiopia;5.28333,36.76667;;;"Oromia regional state, Western Shoa Zone & Bako Tibe Woreda
Coordinates: 9.13391579544359, 37.0687733527304"
1215;Administrative region;Anno, Ethiopia;6.87406,38.39235;;;
1218;Exact location;Bandira, Ethiopia;8.91667,36.58333;;;Bandira kebele, Dima District, Gambela Regional state
1221;Administrative region;Gambela, Ethiopia;8.24478,34.58817;;;Gambele Regional State, Agnuwa zones, Goge district, Puchal, Pugnido and Teta kebeles
1230;Administrative region;ደሴኔክ ፡፡, Ethiopia;4.56245,36.17626;Omarate Farm;;"South of Hana, close to the Kenyan border, I find Omorate, a big, dry village on the banks of the Omo River.
Dasenech woreda, South Omo Region"
1233;Administrative region;Illubabor, Ethiopia;8.50554,35.74069;;;Gumaro plantation- 637 km South West of Addis Ababa
1233;Administrative region;Ethiopia;9.145,40.48967;;;Wush Wush Tea Plantation-460km South West of Addis Ababa, Kaffa Zone, Southern Region
1241;Administrative region;Bench Maji, Ethiopia;6.63151,35.56579;;;Mezenger, Metekel, and Bench-Maji zones of the Gambella, Benishangul-Gumuz, and South Ethiopia Peoples' States respectively
1241;Administrative region;Benishangul-Gumuz, Ethiopia;10.78029,35.56579;;;
1241;Administrative region;Metekel, Ethiopia;10.78029,35.56579;;;
1242;Administrative region;Guba, Ethiopia;11.26953,35.28763;;;Aychichiniya Abultu kebele in Guba district in Metekel zone in Binshangul Gumuz regional state.
1244;Exact location;Abobo, Ethiopia;7.89775,34.31689;;;Pierbengo and Pukedi Kebeles, Abobo district, western region of Gambela Regional State.
1246;Administrative region;Jimma, Ethiopia;7.67389,36.83579;;;Jimma Coffee Nursery Site
1250;Administrative region;Gambela, Ethiopia;8.24478,34.58817;;;Jimma, about 260 kilometers (162 miles) southwest Addis Ababa
1252;Administrative region;Benishangul-Gumuz Region, Ethiopia;10.78029,35.56579;;;One 50ha nursery, the others are in regions which are not known.
1255;Administrative region;Southern Nations, Nationalities, and People's Region, Ethiopia;6.51569,36.95411;;;SNNPR
1272;Administrative region;Mehoni, Ethiopia;12.7992,39.64407;;;Mehoni in the Tigray Region. This is a remote area 150 km south of Mekele.
1274;Administrative region;Somali, Ethiopia;6.66123,43.79085;;;Gad kebele in Shinile Zone, near Dire Dawa
1278;Administrative region;East Hararghe, Ethiopia;8.80803,41.60118;;;Oromia regional state, Hararghe (East&West part)
1285;Administrative region;Oromia, Ethiopia;7.54604,40.63469;;;Oromia Regional State, Holeta
1288;Country;Ethiopia;9.145,40.48967;;;Multi regional
1297;Administrative region;Bale, Ethiopia;6.91667,37.23333;;;Beltu, Bale Zone, Oromia regional state
1302;Administrative region;Omo, Ethiopia;5.45091,36.26308;;;Dasenech district, Nebremus kebele
1303;Administrative region;Godere, Ethiopia;7.31874,35.12688;;;Gambela regional state, Mezhenger zone, Godere weredas, Gumare&Kabu districts
1304;Administrative region;Dangur, Ethiopia;11.75,36.18333;;;Benshangul Gumuz regional state, Metekel zone, Dangur&Guba districts
1304;Administrative region;Guba, Ethiopia;11.26953,35.28763;;;
1306;Administrative region;Dima, Ethiopia;4.43333,37.11667;;;Gambela regional state, Agnuwa Zone, Dima district around Ukach and Awaya kebeles
1318;Administrative region;Southern Nations, Nationalities, and People's Region, Ethiopia;6.51569,36.95411;;;SNNPR
1319;Administrative region;Oromia, Ethiopia;7.54604,40.63469;;;
1321;Administrative region;Ziway, Ethiopia;7.93333,38.71667;;;Zewai area- biggest nursery
1321;Administrative region;Adami Tullu, Ethiopia;7.86506,38.70801;;;Adami Tulu, 170Km south of Addis Abeba in the Oromia Regional State (acquired in 2015)
1321;Administrative region;Koka, Ethiopia;8.43442,39.0308;;;Smallest nursery
1322;Coordinates;Yeji, Ghana;8.24713,-0.71793;;;Brong-Ahafo province,  Pru district. In three plots close together- Kwaese plot 1 171ha, plot 2 kadue 813ha, plot 3 gentydua 5766ha.
1323;Coordinates;Volta Region, Ghana;6.07873,0.57861;;Headquarters/ Office;"Near Adidome, Volta Region. About 5km east from the Amo river. Information provided by Ahmed Abubakari who visited the company in 2016 and 2020. ""The Galten Agro head office is located along the Adidome-Sogakope road where their jatropha farm that got burned and collapsed in located Adjacent to their office. But the company had land to the south of the river which it claims that it wasn't in use.""

Previous location south of the river ""is most likely to be a rice plantation owned by one businessman in Ghana call Nduom who has large plantations in the south to feed his rice factory located in the north of the volta lake""."
