Deal ID;Spatial accuracy level;Location;Point;Facility name;Location description;Comment on location
561;Country;India;20.59368,78.96288;;;predominantly based in central India
562;Administrative region;Tiruchirappalli, Tamil Nadu, India;10.79048,78.70467;;;"predominantly based in central India
 has withdrawn from Thiruvannamalai and has shifted south to Tiruchirapalli district."
591;Exact location;Jagatsinghpur, Odisha, India;20.25977,86.64691;Proposed POSCO Steel Plant and Captive Port;;location obtained from Google Earth Pro
591;Administrative region;Bhubaneshwar, Odisha, India;20.29606,85.82454;POSCO India Headquarters;;
591;Approximate location;Sundargarh, Odisha 770041, India;21.76086,85.11685;Prospected Captive Iron Ore Mines for POSCO India;;
591;Administrative region;Keonjhar, Odisha, India;21.62893,85.58168;Prospected Captive Iron Ore Mines for POSCO India;;
608;Approximate location;Niyamgiri Hill Range, Odisha, India;19.59012,83.37894;;;location for mining
608;Exact location;Viswanathpur, Lanjigarh, Odisha 766027, India;19.71213,83.39898;Vedanta Limited Alumina Refinery;Exact address: Alumina Refinery Project, At/PO – Lanjigarh, Via – Viswanathpur, Kalahandi, Lanjigarh, Odisha – 766 027, India;"location for the alumina refinery plant; location found in Google Earth Pro and Annual Report 2019"
614;Administrative region;Valliyur, Tamil Nadu 627117, Indien;8.3834,77.61065;;;2023 ha are at the foothills in Valliyur
614;Administrative region;Thoothukudi, Tamil Nadu, Indien;8.76417,78.13484;;;1619 ha are near Tutitcorin
615;Coordinates;Andhra Pradesh, Indien;17.6725,77.5972;;;Industrial Park, Vakalapoodi, Kakinada, Andhra Pradesh (https://www.industryabout.com/country-territories-3/719-india/biofuel-industry/6471-naturol-bioenergy-kakinada-biodiesel-plant)
618;Administrative region;Punjab, Indien;31.14713,75.34122;;;Punjab State
634;Administrative region;Tamil Nadu, Indien;11.12712,78.65689;;;
636;Administrative region;Tamil Nadu, Thiruvannamalai;12.22829,79.07461;;;"Tamil Nadu, Thiruvannamalai 
Coordinates: 12.228292940767597, 79.07461166381836"
636;Administrative region;Puducherry, India;11.91386,79.81447;;;
644;Administrative region;Gujarat, Indien;22.25865,71.19238;;;
644;Administrative region;Uttar Pradesh, Indien;27.57059,80.09819;;;
644;Administrative region;Orissa, Indien;20.23756,84.27002;;;
644;Administrative region;Karnataka, Indien;15.31728,75.71389;;;
644;Administrative region;Andhra Pradesh, Indien;17.04776,80.09819;;;"
"
644;Administrative region;Madhya Pradesh, Indien;22.97342,78.65689;;;
645;Administrative region;Uttar Pradesh, Indien;27.57059,80.09819;;;"Uttar Pradesh
Coordinates: 27.566721430409707, 80.101318359375"
648;Administrative region;Chennai, Tamil Nadu, India;13.05241,80.25082;;;There are currently operations of Charoen Pokphand in the Northeast of India
661;Administrative region;Achutapuram, Andhra Pradesh 533435, India;17.21178,81.83473;;;"Andhra Pradesh, Visakhapatnam
Coordinates: 17.686816, 83.218482"
661;Administrative region;Rambilli, Andhra Pradesh 531061, India;17.46487,82.92999;;;
663;Coordinates;Andhra Pradesh, Chintavaram Village, Chillakur, Nellore District;14.1309,79.86468;;;"Andhra Pradesh, Chintavaram Village, Chillakur, Nellore District
Coordinates: 14.130902, 79.864684"
667;Coordinates;Andhra Pradesh, Visakhapatnam District, location: APIIC Industrial Park, Makavarapallem Mandal;17.74705,83.33456;;;"Andhra Pradesh, Visakhapatnam District, location: APIIC Industrial Park, Makavarapallem Mandal
Coordinates: 17.7470517365237, 83.33456039428711"
676;Coordinates;Nimeta, Gujarat 391760, India;22.30204,73.39691;;;"Gujarat, Vadodara, location: Gram Nimeta, Taluka Waghodiya
Coordinates: 22.30204088533401, 73.39691162109375"
698;Coordinates;Kattupalli Village, Tamil Nadu 600120, India;13.30574,80.33001;;;"Tamil Nadu, Tiruvallur, location: Kattupalli village, near Ennor
Coordinates: 13.305744, 80.330014"
706;Administrative region;Perito Moreno, Santa Cruz, Argentina;-46.59065,-70.92698;;;Perito Moreno (Santa Cruz)
708;Administrative region;Coronel Juan Solá, Salta Province, Argentina;-23.46876,-62.88759;;;Juan Solá (Salta), Tartagal Oriental, Morillo
709;Administrative region;Chilecito, La Rioja, Argentina;-29.16596,-67.5;;;Chilecito (La Rioja)
710;Administrative region;Punta Colorada, Río Negro, Argentina;-41.83692,-65.19556;;;"Río Negro, Between the land of Solari Yrigoyen and Punta Colorada
"
717;Administrative region;Río Negro, Argentina;-40.73443,-66.61765;;;"Province ""Río Negro"""
718;Administrative region;Argentina;-38.4161,-63.61667;;;
719;Administrative region;Río Negro Province, Argentina;-40.73443,-66.61765;;;"Province ""Río Negro""
"
723;Coordinates;Sierra Grande;-41.60697,-65.35398;;;"Sierra Grande
Coordinates: -41.60697150486485, -65.35397529602051

Spatial data derived from the Mapathon 2020."
724;Administrative region;Buenos Aires Province, Argentina;-37.20173,-59.84107;;;
727;Coordinates;Malargüe, Mendoza Province, Argentina;-35.48446,-69.57975;;;Los establecimientos de la empresa en Mendoza son Campo el Álamo, Las Juntas, Los Molles, Las Leñas, Valle Hermoso, Los Amarillos, Agua del Toro, Río Colorado (sur de Mendoza). En estas propiedades están la laguna Niña Encantada, el Pozo de las Ánimas, el centro termal Los Molles, el Centro de Ski las Leñas, la Laguna de Valle Hermoso y otros espejos de agua cordilleranos.
727;Coordinates;Los Molles, Mendoza, Argentina;-35.16562,-69.93887;El Álamo;;Es uno de los campos de la empresa, tiene 150000 hectáreas. parte de estas hectáreas se encuentran arrendadas a pequeños productores
729;Administrative region;La Pampa Province, Argentina;-36.61476,-64.28392;;;"La Pampa
Coordinates: -37.83148014503287, -65.10498046875"
732;Administrative region;Chaco Province, Argentina;-27.42572,-59.02438;;;"Chaco
Coordinates: -26.529565238267566, -60.9521484375
El territorio está comprendido entre las localidades de Comandancia Frías, Taco Pozo y Fuerte Esperanza en los departamentos de Güemes y Almirante Brown."
734;Administrative region;Neuquen, Argentina;-38.94587,-68.07309;;;Patagonia
736;Administrative region;Victoria, Entre Rios, Argentina;-32.62159,-60.15753;;;Isla Irupé
737;Administrative region;Caucete, San Juan Province, Argentina;-31.65417,-68.28528;;;Caucete, Valle tulum
738;Administrative region;Santa Cruz de la Sierra, Bolivia;-17.86667,-63.0;;;
739;Administrative region;Chané, Bolivia;-17.00712,-63.22384;;;
740;Administrative region;Cerro Mutún, Bolivia;-19.19028,-57.88389;;;Cerro Mutún, Municipio Pueto Suarez, provincia Germán Bush
741;Administrative region;Corocoro, Bolivia;-17.16667,-68.45;;;altiplano, Corocoro
744;Administrative region;San Pedro, Santa Cruz de la Sierra, Bolivia;-17.74708,-63.1817;;;"San Pedro, north of Santa Cruz
Coordinates: -14.867150772062557, -61.51622772216797"
746;Coordinates;Mato Grosso;-12.42585,-55.89844;;;"Mato Grosso
Coordinates: -12.425847783029134, -55.8984375"
747;Administrative region;São Paulo - State of São Paulo, Brazil;-23.55052,-46.63331;;;
749;Exact location;Januária - Minas Gerais, Brasil;-15.49547,-44.37031;Fazenda Nova Buriti;;
751;Administrative region;State of Bahia, Brazil;-12.57974,-41.70073;;;
753;Administrative region;Itapipoca, Ceara, Praia da Baleia;-3.88618,-38.47412;;;"Ceara, Praia da Baleia, a 200 km de Fortaleza

Coordinates: -3.886177, -38.474121"
754;Administrative region;State of São Paulo, Brazil;-23.54318,-46.62918;;;Goias, Mato Grosso, Bahia
755;Administrative region;Maranhão, Brazil;-5.08042,-45.60071;;;Maranhão
756;Administrative region;São Desidério - Bahia, Brazil;-12.36085,-44.97522;;;Bahia
757;Administrative region;State of Piauí, Brazil;-7.71834,-42.72892;;;Piaui, Maranhao, Tocantins y Bahía
759;Exact location;State of Tocantins, Brazil;-12.95299,-49.51233;Nova Fronteira I II y III;;
761;Administrative region;Três Lagoas - Mato Grosso do Sul, Brazil;-20.75985,-51.69508;;;Mato Grosso do Sul
766;Administrative region;State of Rio Grande do Sul, Brazil;-30.34326,-54.88164;;;Valle del Rio Jurua
767;Exact location;Bahia, Santa Cruz de Cabrália;-16.23577,-39.01794;;;"Bahia, Santa Cruz de Cabrália
Coordinates: -16.235772, -39.017944
The total area also includes the following municipalities: Belmonte, Canavieiras, Eunápolis, Guaratinga, Itabela, Itagimirim, Itapebi, Mascote, Porto Seguro, Potiraguá and Santa Cruz Cabrália."
768;Administrative region;São Paulo, Brazil;-22.35681,-51.48927;;;
768;;Mato Grosso do Sul, Brazil;-21.7551,-52.9834;;;
771;Administrative region;Brasil;-14.235,-51.92528;;;
773;Administrative region;Bahía, Brasil;-10.97878,-45.54355;Bananal Farm;;
774;Administrative region;Estado de Paraná, Brasil;-25.25209,-52.02154;;;Parana and Sao Paulo.
775;Administrative region;Baixa Grande - Bahía, Brasil;-11.95501,-40.16622;;;
776;Exact location;Alto Taquari - Mato Grosso, Brasil;-17.82513,-53.27984;Alto Taquari Farm;;
778;Administrative region;Pará, Brasil;-6.2071,-52.7028;;;El proyecto se desarrolla en los municipios de São Miguel do Guamá, São Domingos do Capim, Irituia, Mãe do Rio, Aurora do Pará, Santa María do Pará y Capitão Poço
779;Administrative region;Ivinhema - Mato Grosso do Sul, Brazil;-22.36635,-53.89122;;;el área de la transacción es parte de la parte de la empresa que opera en  Ivinhema, Mato Grosso do Sul
781;Administrative region;Tocantins, Brasil;-11.40987,-48.71914;;;
782;Exact location;State of Tocantins;-16.19311,-43.73404;;;"State of Tocantins
Coordinates: -16.1931109206795, -43.734044"
783;Administrative region;Mato Grosso, Brasil;-12.68187,-56.9211;;;Mato Grosso
784;Administrative region;Barreirinha, State of Amazonas, 69160-000, Brasil;-2.79991,-57.06835;;;
785;Administrative region;State of Bahia, Brazil;-12.57974,-41.70073;;;
794;Administrative region;Ovalle, Ovalle, Coquimbo Region, Chile;-30.6043,-71.19699;;;
795;Administrative region;Maule Region, Chile;-35.51636,-71.5724;;;
799;Administrative region;Región de Atacama, Chile;-27.56606,-70.05031;;;Atacama, Cuenca de Copiapo', proyecto Caserones (comunidades mas cercanas: Carrizallillo Grande y Juntas del Potro)
801;Administrative region;Norte de Santander, Tibú;8.65468,-72.73825;;;"Norte de Santander, Tibú.
The polygons presented here represent some of the properties belonging to Bioagroindustrial de Colombia. By comparing the name of the facilities mentioned in Source 12 and cadastral data, it was possible to determine some plots. Finding the other plots was complicated because a lot of properties in the area have the same name, therefore selecting one of them would have some considerable error. The area has extended plantations of palm oil."
805;Coordinates;Toledo, Norte de Santander, Colombia - Cubará, Boyacá, Colombia;7.0421,-72.1965;Siriri;;The exploration block is located both in the Municipalities of Toledo (Norte de Santander) and Cubará (Boyacá). The size of the block for EXPLORATION is 41821.68404 hectares. 14860.40684 are in current extraction (According to official data from the ANH)
809;Coordinates;Choco, Colombia;7.0451,-76.6619;;;The polygons represent all the land under concession held by La Muriel Mining Company under this deal. It must be stated that not all the land is defined for cobber extraction, but some concessions are still under exploration schemes. Additionally, some contracts have already been suspended due to the intersection of the area with indigenous and collective afrocolombian territories.
812;Country;Costa Rica;9.74892,-83.75343;;;
815;Administrative region;Peninsula De Nicoya, Costa Rica;10.03199,-85.44099;;;
818;Country;Cuba;21.52176,-77.78117;;;
821;Administrative region;Sumaco Galeras National Park, Ecuador;-0.36591,-77.4702;;;Provincia de Napo, Parque Nacional Sumaco. 201,17 kilometers southeast of Quito.
822;Administrative region;Cotacachi, Ecuador;0.3,-78.26667;;;Intag y Cotacachi , Junin
831;Administrative region;El Estor, Guatemala;15.53333,-89.35;;;El Estor
833;Administrative region;Chiquimililla, Santa Rosa, Guatemala;14.1928,-90.37484;;;
840;Administrative region;Sayaxché, Guatemala;16.51143,-90.21197;;;Tierra Blanca
840;Administrative region;Ixcán, Guatemala;15.87676,-90.98413;;;
843;Administrative region;Alta Verapaz Department, Guatemala;15.59429,-90.1495;;;Valle Polochic: Panzos, Alta Verapaz, El Estor, Mariscos
844;Administrative region;Morales, Guatemala;15.47118,-88.8431;;;" (Izabal), Puerto Barrios y Morales 
Coordinates: 15.4204597488621, -88.7514801134764"
846;Administrative region;Essequibo Islands-West Demerara, Guyana;6.57201,-58.463;;;"The Groete Deposit is located at 
Latitude 6o
 37‟ 42” N, Longitude 58o
 43‟ 07” W (UTM Zone 21N 310,000mE, 733,000mN, 
WGS 84 Datum)"
847;Administrative region;Upper Takutu-Upper Essequibo, Guyana;2.92396,-58.73736;;;Rewa Head
849;Administrative region;Guyana;4.86042,-58.93018;;;
851;Administrative region;Bartica, Guyana;6.40432,-58.62582;;;
852;Administrative region;Chiapas, México;16.75693,-93.12924;;;Chiapas, Chicomuselo, ejido Grecia
854;Administrative region;Oaxaca, OAX, México;17.05942,-96.72162;;;Oaxaca, Istmo de Tehuantepec, Jutichan, La Venta
855;Administrative region;Oaxaca, Oaxaca, Mexico;17.05942,-96.72162;;;Oaxaca, Istmo de Tehuantepec, Jutichan, La Venta
859;Administrative region;Tizimín, Yuc., Mexico;21.14547,-88.14961;;;
860;Administrative region;San Dionisio del Mar, OAX, México;16.321,-94.75064;;;
865;Administrative region;Bonanza, Nicaragua;14.04207,-84.56153;;;"Mina La Libertad; Area concesional de “Hemco Nicaraguan Concession”, en Bonanza, Costa Caribe"
867;Administrative region;Santa Bárbara, Nicaragua;13.45,-86.53333;;;Santa Barbara
868;Administrative region;Quilalí, Nicaragua;13.56425,-86.02985;;;Quilalí, Nueva Segovia
869;Administrative region;Boquerón, Paraguay;-21.74493,-60.95401;;;Located in Mariscal José Felix Estigarribia, District of Boquerón, Chaco Paraguayo, Republic of Paraguay.
872;Administrative region;Departamento de Alto Paraguay, Paraguay;-21.31334,-58.9008;;;Alto Paraguay
873;Country;Paraguay;-23.4425,-58.44383;;;
874;Country;Paraguay;-23.4425,-58.44383;;;
875;Country;Paraguay;-23.4425,-58.44383;;;
877;Coordinates;Caazapa, Paraguay;-26.04361,-56.3;;;"La Milagrosa Farm
26°2""37' S
56°18""0' W"
879;Administrative region;Chaco, Paraguay;-27.3144,-58.5519;;;Chaco (norte de PRY)
880;Administrative region;Boquerón, Paraguay;-21.74493,-60.95401;;;
881;Administrative region;Paraguay;-23.4425,-58.44383;;;
883;Administrative region;San Ignacio, Peru;-5.14816,-79.00603;;;San Ignacio, Las Huaquillas
884;Administrative region;Ucayali, Perú;-9.82512,-73.08775;;;Ucayali
892;Administrative region;Ica, Peru;-13.93794,-75.80071;;;Virú
893;Administrative region;Morococha, Peru;-11.5979,-76.14052;;;provincia de Yauli,departamento de Junín , Morococha district
914;Administrative region;La Oroya, Perú;-11.5254,-75.89842;;;La Oroya
916;Administrative region;Piura, Perú;-5.2,-80.63333;;;Piura
917;Administrative region;Loreto, Peru;-4.23247,-74.21793;;;Amazonia, Bloque 39
918;Administrative region;San Lorenzo, Peru;-4.77191,-76.48508;;;Amazonia, Rio Pastaza
920;Administrative region;San Martin, Peru;-7.24449,-76.82597;;;"San Martín
Coordinates: -7.199000723728755, -76.827392578125"
921;Administrative region;Perú;-9.18997,-75.01515;;;
924;Administrative region;Paysandú, Uruguay;-32.44664,-57.86132;;;
924;Administrative region;Rio Negro, Uruguay;-32.76326,-57.09531;;;
925;Country;Uruguay;-32.52278,-55.76584;;;
926;Administrative region;Tacuarembó, Uruguay;-31.73333,-55.98333;;;Cerro Largo y Tacuarembó
929;Administrative region;Florida, Uruguay;-34.1,-56.21667;;;Rocha, Florida
933;Administrative region;Durazno, Uruguay;-33.07845,-56.025;;;
934;Administrative region;Cerro Largo, Uruguay;-32.20248,-54.25931;;;
937;Administrative region;Durazno, Uruguay;-33.36667,-56.51667;;;
